ano,mes,data,regiao,uf,combustivel,preco_medio,preco_minimo,preco_maximo,variacao_mensal,inflacao,cotacao_petroleo,consumo_estimado,nivel_preco
2022,3,2022-03-01,Norte,PA,GLP,4.59,4.22,5.18,6.45,2.46,67.89,141972,Médio
2022,3,2022-03-01,Norte,RO,GNV,7.1,6.53,8.02,-1.4,2.82,101.9,216182,Alto
2022,3,2022-03-01,Norte,TO,GLP,7.75,7.13,8.76,1.65,2.36,65.77,201267,Crítico
2022,3,2022-03-01,Nordeste,BA,Gasolina,5.34,4.91,6.03,-2.89,10.15,81.43,98297,Baixo
2022,3,2022-03-01,Nordeste,BA,GNV,5.85,5.38,6.61,3.18,3.46,92.04,155076,Baixo
2022,3,2022-03-01,Nordeste,PE,GLP,6.97,6.41,7.88,1.94,3.19,46.69,231583,Crítico
2022,3,2022-03-01,Nordeste,PE,Etanol,7.33,6.75,8.29,-11.71,7.52,86.52,48393,Alto
2022,3,2022-03-01,Nordeste,CE,Etanol,7.74,7.13,8.75,-2.94,11.5,68.24,104065,Baixo
2022,3,2022-03-01,Nordeste,CE,Gasolina,4.45,4.1,5.03,1.63,10.96,104.0,241639,Alto
2022,3,2022-03-01,Nordeste,MA,Etanol,7.95,7.31,8.98,-5.45,3.05,102.33,192133,Médio
2022,3,2022-03-01,Nordeste,PB,Diesel,4.67,4.3,5.28,-5.56,9.49,75.84,95716,Crítico
2022,3,2022-03-01,Centro-Oeste,DF,Gasolina,3.55,3.26,4.01,-1.19,2.73,104.73,59073,Alto
2022,3,2022-03-01,Centro-Oeste,GO,Etanol,7.6,6.99,8.58,3.66,7.46,84.63,239057,Baixo
2022,3,2022-03-01,Centro-Oeste,GO,Diesel,7.89,7.26,8.91,-1.67,9.54,79.67,139862,Crítico
2022,3,2022-03-01,Centro-Oeste,MT,GNV,6.92,6.37,7.82,-0.76,7.21,100.5,77244,Alto
2022,3,2022-03-01,Centro-Oeste,MS,Etanol,5.81,5.35,6.57,-1.16,8.29,62.84,32026,Médio
2022,3,2022-03-01,Sudeste,SP,Etanol,4.87,4.48,5.5,-0.87,8.72,67.65,34678,Médio
2022,3,2022-03-01,Sudeste,SP,GLP,7.37,6.78,8.33,4.1,9.19,93.65,100485,Alto
2022,3,2022-03-01,Sudeste,SP,Diesel,6.71,6.18,7.59,1.09,7.19,66.4,207986,Crítico
2022,3,2022-03-01,Sudeste,RJ,Etanol,6.07,5.59,6.86,3.3,3.36,102.92,23148,Crítico
2022,3,2022-03-01,Sudeste,RJ,Etanol,6.95,6.4,7.86,-3.16,8.87,55.4,133746,Baixo
2022,3,2022-03-01,Sudeste,RJ,Diesel,6.67,6.14,7.54,-2.85,10.13,108.34,23359,Médio
2022,3,2022-03-01,Sudeste,RJ,Diesel,5.01,4.61,5.66,-3.11,6.03,79.06,232406,Crítico
2022,3,2022-03-01,Sudeste,MG,Gasolina,5.94,5.46,6.71,-5.54,7.59,50.72,195126,Alto
2022,3,2022-03-01,Sudeste,MG,Diesel,4.26,3.92,4.82,-1.15,4.52,101.49,69341,Baixo
2022,3,2022-03-01,Sudeste,MG,Gasolina,5.17,4.76,5.85,0.82,7.14,108.64,73624,Baixo
2022,3,2022-03-01,Sudeste,ES,Gasolina,3.52,3.24,3.98,-2.86,11.24,85.03,180287,Alto
2022,3,2022-03-01,Sudeste,ES,GNV,3.97,3.65,4.49,0.11,9.61,49.75,233400,Crítico
2022,3,2022-03-01,Sudeste,ES,Gasolina,3.98,3.66,4.5,-0.41,11.07,54.39,78381,Médio
2022,3,2022-03-01,Sul,PR,GLP,5.57,5.13,6.3,1.97,11.3,108.53,238861,Crítico
2022,3,2022-03-01,Sul,PR,Etanol,3.04,2.79,3.43,-2.83,8.43,87.56,22614,Médio
2022,3,2022-03-01,Sul,SC,Diesel,7.2,6.62,8.14,-1.88,10.34,66.43,233252,Médio
2022,3,2022-03-01,Sul,SC,Etanol,5.7,5.25,6.45,1.81,10.31,84.11,53845,Crítico
2022,3,2022-03-01,Sul,RS,Diesel,5.3,4.88,5.99,4.15,9.02,106.57,196709,Baixo
2022,3,2022-03-01,Sul,RS,GNV,6.13,5.64,6.93,3.66,4.16,99.71,48889,Baixo
2022,4,2022-04-01,Norte,AM,GLP,3.72,3.42,4.2,4.92,2.06,91.45,171491,Crítico
2022,4,2022-04-01,Norte,PA,Diesel,3.62,3.33,4.09,-2.89,3.03,45.42,124169,Alto
2022,4,2022-04-01,Norte,PA,GLP,3.48,3.2,3.93,-0.98,10.83,66.23,103327,Baixo
2022,4,2022-04-01,Norte,RO,GNV,5.41,4.98,6.11,8.52,10.92,62.95,66339,Crítico
2022,4,2022-04-01,Norte,TO,Gasolina,6.63,6.1,7.5,6.28,10.12,85.59,45516,Alto
2022,4,2022-04-01,Nordeste,BA,Diesel,4.12,3.79,4.66,-1.05,7.21,71.82,137483,Alto
2022,4,2022-04-01,Nordeste,BA,GLP,3.35,3.08,3.78,1.59,10.36,53.23,194772,Baixo
2022,4,2022-04-01,Nordeste,PE,GNV,4.75,4.37,5.37,0.86,3.74,45.01,180632,Alto
2022,4,2022-04-01,Nordeste,PE,Diesel,6.63,6.1,7.49,4.95,7.55,50.57,155069,Médio
2022,4,2022-04-01,Nordeste,CE,GNV,6.47,5.95,7.31,-8.65,7.34,52.12,104996,Alto
2022,4,2022-04-01,Nordeste,CE,Gasolina,3.39,3.12,3.84,4.9,2.11,46.03,65525,Alto
2022,4,2022-04-01,Nordeste,MA,Etanol,4.99,4.59,5.64,0.47,11.57,105.84,16306,Baixo
2022,4,2022-04-01,Nordeste,PB,Diesel,5.84,5.37,6.6,4.08,6.77,108.5,54498,Alto
2022,4,2022-04-01,Centro-Oeste,DF,GNV,7.42,6.83,8.38,7.93,5.14,64.66,13411,Médio
2022,4,2022-04-01,Centro-Oeste,GO,Etanol,4.33,3.98,4.89,-3.7,7.42,63.06,53630,Médio
2022,4,2022-04-01,Centro-Oeste,GO,Gasolina,4.05,3.73,4.58,-1.69,9.39,71.04,123917,Médio
2022,4,2022-04-01,Centro-Oeste,MT,GLP,6.57,6.05,7.43,1.33,3.2,62.5,244015,Alto
2022,4,2022-04-01,Centro-Oeste,MS,GNV,7.86,7.23,8.88,-0.28,6.28,58.5,62950,Crítico
2022,4,2022-04-01,Sudeste,SP,GLP,7.38,6.79,8.34,5.06,8.36,107.96,149051,Baixo
2022,4,2022-04-01,Sudeste,SP,Diesel,3.94,3.63,4.46,6.34,6.03,101.35,127648,Crítico
2022,4,2022-04-01,Sudeste,SP,Diesel,7.53,6.93,8.51,5.6,5.64,61.85,142059,Médio
2022,4,2022-04-01,Sudeste,RJ,Diesel,7.94,7.31,8.98,5.12,3.21,58.14,55792,Crítico
2022,4,2022-04-01,Sudeste,RJ,Etanol,6.65,6.12,7.52,-1.09,5.01,91.22,239720,Crítico
2022,4,2022-04-01,Sudeste,RJ,GNV,6.93,6.38,7.83,4.55,11.98,98.49,5431,Baixo
2022,4,2022-04-01,Sudeste,RJ,Diesel,3.84,3.54,4.34,-6.06,5.98,109.7,103214,Alto
2022,4,2022-04-01,Sudeste,MG,Diesel,3.5,3.22,3.96,1.5,6.98,49.67,27553,Crítico
2022,4,2022-04-01,Sudeste,MG,GNV,4.33,3.99,4.89,6.53,7.15,49.96,38291,Alto
2022,4,2022-04-01,Sudeste,MG,Gasolina,5.22,4.81,5.9,2.66,10.62,94.01,146057,Crítico
2022,4,2022-04-01,Sudeste,ES,GLP,3.37,3.1,3.8,-4.08,2.6,109.12,188263,Baixo
2022,4,2022-04-01,Sudeste,ES,GLP,4.56,4.19,5.15,0.82,5.44,84.98,96502,Alto
2022,4,2022-04-01,Sudeste,ES,GNV,3.67,3.38,4.15,7.99,11.61,63.97,60629,Baixo
2022,4,2022-04-01,Sul,PR,GNV,3.63,3.34,4.1,2.88,7.54,55.65,161203,Médio
2022,4,2022-04-01,Sul,PR,GNV,4.83,4.44,5.45,8.58,6.78,52.94,215876,Baixo
2022,4,2022-04-01,Sul,SC,GNV,5.3,4.88,5.99,1.13,7.92,81.23,91713,Crítico
2022,4,2022-04-01,Sul,SC,Diesel,7.6,6.99,8.59,2.5,2.4,93.85,188943,Alto
2022,4,2022-04-01,Sul,RS,Etanol,5.88,5.41,6.64,-4.69,9.93,96.8,122702,Alto
2022,4,2022-04-01,Sul,RS,GLP,7.31,6.73,8.26,-3.69,5.56,107.17,216720,Baixo
2022,5,2022-05-01,Norte,AM,Gasolina,4.86,4.47,5.49,3.93,3.72,86.07,117608,Alto
2022,5,2022-05-01,Norte,PA,GNV,3.69,3.39,4.17,-0.1,3.11,95.11,154506,Médio
2022,5,2022-05-01,Norte,PA,Diesel,3.38,3.11,3.82,-1.75,6.22,103.74,100455,Médio
2022,5,2022-05-01,Norte,RO,Diesel,4.9,4.51,5.53,5.95,5.51,45.04,118027,Baixo
2022,5,2022-05-01,Norte,TO,Etanol,3.29,3.03,3.72,1.05,10.45,92.13,93189,Médio
2022,5,2022-05-01,Nordeste,BA,GNV,7.16,6.58,8.09,-0.37,5.44,64.42,8763,Crítico
2022,5,2022-05-01,Nordeste,BA,Gasolina,5.92,5.45,6.69,-2.02,11.15,92.95,43178,Crítico
2022,5,2022-05-01,Nordeste,PE,Diesel,3.23,2.98,3.66,-0.27,5.23,83.39,136931,Baixo
2022,5,2022-05-01,Nordeste,PE,GNV,3.26,3.0,3.68,-2.65,6.6,48.83,65937,Alto
2022,5,2022-05-01,Nordeste,CE,GLP,5.44,5.01,6.15,-3.45,6.58,87.42,7674,Baixo
2022,5,2022-05-01,Nordeste,CE,Etanol,7.36,6.77,8.32,-1.09,9.43,109.01,134648,Crítico
2022,5,2022-05-01,Nordeste,MA,GNV,3.51,3.23,3.97,4.95,11.83,72.31,73443,Alto
2022,5,2022-05-01,Nordeste,PB,Gasolina,7.41,6.82,8.38,-3.35,5.31,65.09,230416,Médio
2022,5,2022-05-01,Centro-Oeste,DF,GLP,5.54,5.1,6.26,4.48,9.2,106.25,138726,Alto
2022,5,2022-05-01,Centro-Oeste,GO,Diesel,3.44,3.17,3.89,-2.57,6.34,73.51,78977,Baixo
2022,5,2022-05-01,Centro-Oeste,GO,Diesel,7.32,6.74,8.27,0.01,11.87,88.53,79175,Baixo
2022,5,2022-05-01,Centro-Oeste,MT,GLP,5.13,4.72,5.8,-2.94,10.77,60.43,133612,Baixo
2022,5,2022-05-01,Centro-Oeste,MS,Etanol,6.73,6.19,7.61,1.36,9.52,103.74,86717,Crítico
2022,5,2022-05-01,Sudeste,SP,GLP,6.14,5.65,6.94,-0.14,8.39,48.49,215050,Baixo
2022,5,2022-05-01,Sudeste,SP,GNV,4.12,3.79,4.66,-1.65,11.52,50.65,38467,Alto
2022,5,2022-05-01,Sudeste,SP,Gasolina,6.53,6.01,7.38,-0.97,7.13,67.75,191157,Baixo
2022,5,2022-05-01,Sudeste,RJ,Gasolina,7.08,6.51,8.0,-1.48,4.41,104.04,227408,Baixo
2022,5,2022-05-01,Sudeste,RJ,GLP,5.98,5.5,6.75,-1.66,3.44,69.32,179736,Alto
2022,5,2022-05-01,Sudeste,RJ,Diesel,5.63,5.18,6.36,2.51,7.24,102.68,60390,Crítico
2022,5,2022-05-01,Sudeste,RJ,GNV,7.18,6.61,8.12,0.2,2.97,56.07,78193,Crítico
2022,5,2022-05-01,Sudeste,MG,GLP,4.9,4.5,5.53,-0.63,6.68,76.93,56052,Alto
2022,5,2022-05-01,Sudeste,MG,Diesel,4.63,4.26,5.23,-1.88,9.23,49.84,127299,Médio
2022,5,2022-05-01,Sudeste,MG,Diesel,6.23,5.73,7.04,3.58,9.51,76.77,166525,Médio
2022,5,2022-05-01,Sudeste,ES,Etanol,7.64,7.03,8.64,-0.39,7.16,98.69,28140,Médio
2022,5,2022-05-01,Sudeste,ES,GLP,6.85,6.3,7.74,1.99,4.47,69.14,62345,Alto
2022,5,2022-05-01,Sudeste,ES,GLP,7.61,7.0,8.6,-8.02,5.55,77.28,148318,Alto
2022,5,2022-05-01,Sul,PR,Diesel,4.75,4.37,5.37,3.53,2.67,51.04,149541,Médio
2022,5,2022-05-01,Sul,PR,Etanol,4.6,4.23,5.2,-1.12,10.96,67.53,23452,Crítico
2022,5,2022-05-01,Sul,SC,Diesel,5.34,4.91,6.03,-0.35,11.11,66.27,39968,Alto
2022,5,2022-05-01,Sul,SC,Diesel,3.91,3.6,4.42,1.87,10.23,74.39,176182,Crítico
2022,5,2022-05-01,Sul,RS,Gasolina,6.47,5.96,7.32,5.37,4.93,86.16,25906,Baixo
2022,5,2022-05-01,Sul,RS,Etanol,4.72,4.34,5.34,-2.84,2.05,104.35,99032,Alto
2022,6,2022-06-01,Norte,AM,GNV,5.76,5.3,6.51,-0.67,8.78,56.71,217755,Crítico
2022,6,2022-06-01,Norte,PA,Diesel,3.47,3.2,3.93,3.35,2.23,101.13,180314,Baixo
2022,6,2022-06-01,Norte,PA,Diesel,4.75,4.37,5.36,8.01,4.8,74.86,188502,Crítico
2022,6,2022-06-01,Norte,RO,GLP,4.35,4.0,4.91,-2.91,5.05,69.84,158796,Crítico
2022,6,2022-06-01,Norte,TO,Diesel,3.66,3.37,4.14,-0.3,3.6,60.14,102773,Alto
2022,6,2022-06-01,Nordeste,BA,GNV,7.87,7.24,8.9,4.21,3.82,107.28,89760,Alto
2022,6,2022-06-01,Nordeste,BA,GNV,5.4,4.96,6.1,2.4,2.23,77.16,82988,Crítico
2022,6,2022-06-01,Nordeste,PE,Gasolina,5.64,5.19,6.38,-0.17,3.01,57.98,245672,Alto
2022,6,2022-06-01,Nordeste,PE,Etanol,6.57,6.04,7.42,4.14,5.07,104.67,171604,Baixo
2022,6,2022-06-01,Nordeste,CE,GNV,6.48,5.96,7.32,6.02,8.85,95.32,122751,Crítico
2022,6,2022-06-01,Nordeste,CE,Etanol,7.93,7.3,8.96,5.47,11.75,87.43,80976,Alto
2022,6,2022-06-01,Nordeste,MA,GLP,7.29,6.71,8.24,-2.23,5.41,106.71,202601,Médio
2022,6,2022-06-01,Nordeste,PB,Gasolina,3.27,3.01,3.69,1.33,11.89,69.04,160680,Crítico
2022,6,2022-06-01,Centro-Oeste,DF,GLP,6.09,5.6,6.88,-6.23,6.85,85.23,168836,Médio
2022,6,2022-06-01,Centro-Oeste,GO,Gasolina,6.36,5.85,7.19,0.43,6.04,94.79,148798,Crítico
2022,6,2022-06-01,Centro-Oeste,GO,GNV,4.77,4.39,5.39,5.32,8.95,57.55,249482,Crítico
2022,6,2022-06-01,Centro-Oeste,MT,Gasolina,6.04,5.56,6.82,5.86,6.28,55.6,234626,Baixo
2022,6,2022-06-01,Centro-Oeste,MS,GNV,4.28,3.94,4.84,1.78,8.73,70.62,18126,Médio
2022,6,2022-06-01,Sudeste,SP,Diesel,5.54,5.09,6.26,4.84,5.0,56.1,143787,Crítico
2022,6,2022-06-01,Sudeste,SP,GNV,4.36,4.01,4.93,3.42,7.59,107.69,21473,Baixo
2022,6,2022-06-01,Sudeste,SP,GNV,3.68,3.39,4.16,-2.04,6.93,104.66,71514,Médio
2022,6,2022-06-01,Sudeste,RJ,Diesel,3.56,3.27,4.02,1.92,11.65,75.05,114046,Crítico
2022,6,2022-06-01,Sudeste,RJ,Diesel,6.82,6.28,7.71,2.77,8.62,108.1,235164,Médio
2022,6,2022-06-01,Sudeste,RJ,Etanol,6.76,6.22,7.64,1.69,7.07,84.42,126990,Crítico
2022,6,2022-06-01,Sudeste,RJ,GNV,3.76,3.46,4.25,-2.89,9.36,49.68,203686,Crítico
2022,6,2022-06-01,Sudeste,MG,Gasolina,3.93,3.62,4.44,-0.9,11.29,53.69,167455,Médio
2022,6,2022-06-01,Sudeste,MG,Etanol,6.16,5.67,6.96,8.97,7.16,103.61,35687,Crítico
2022,6,2022-06-01,Sudeste,MG,GNV,5.59,5.14,6.32,2.46,10.9,101.38,184848,Alto
2022,6,2022-06-01,Sudeste,ES,Etanol,4.91,4.52,5.55,-3.64,11.14,69.24,159329,Baixo
2022,6,2022-06-01,Sudeste,ES,Gasolina,5.03,4.62,5.68,1.51,5.48,94.77,15571,Alto
2022,6,2022-06-01,Sudeste,ES,Etanol,8.0,7.36,9.04,-10.18,3.25,83.91,150041,Baixo
2022,6,2022-06-01,Sul,PR,Diesel,7.16,6.59,8.1,-0.96,11.08,45.83,156369,Alto
2022,6,2022-06-01,Sul,PR,Gasolina,6.48,5.96,7.32,-1.56,4.09,49.56,183642,Alto
2022,6,2022-06-01,Sul,SC,GNV,4.33,3.98,4.89,1.73,8.92,86.59,128464,Médio
2022,6,2022-06-01,Sul,SC,Diesel,3.46,3.18,3.91,-2.38,4.24,57.39,240842,Baixo
2022,6,2022-06-01,Sul,RS,Gasolina,4.06,3.74,4.59,6.73,10.34,101.7,156478,Alto
2022,6,2022-06-01,Sul,RS,GNV,3.62,3.33,4.09,1.23,6.17,106.77,158579,Baixo
2022,7,2022-07-01,Norte,AM,GLP,7.12,6.55,8.04,5.65,4.92,57.92,93045,Baixo
2022,7,2022-07-01,Norte,PA,Gasolina,4.5,4.14,5.08,1.56,8.98,49.12,87647,Alto
2022,7,2022-07-01,Norte,PA,GNV,4.56,4.2,5.16,-3.08,2.07,62.28,156484,Alto
2022,7,2022-07-01,Norte,RO,Diesel,7.36,6.77,8.32,1.77,9.93,46.26,178434,Alto
2022,7,2022-07-01,Norte,TO,GNV,6.12,5.63,6.92,3.54,8.9,46.57,232296,Médio
2022,7,2022-07-01,Nordeste,BA,GNV,5.29,4.86,5.97,5.6,4.58,82.95,67789,Alto
2022,7,2022-07-01,Nordeste,BA,GNV,3.68,3.38,4.15,-0.63,9.24,108.26,245742,Crítico
2022,7,2022-07-01,Nordeste,PE,GNV,5.44,5.0,6.15,7.89,5.84,50.74,184494,Crítico
2022,7,2022-07-01,Nordeste,PE,Gasolina,7.93,7.3,8.97,2.23,11.53,47.65,226664,Crítico
2022,7,2022-07-01,Nordeste,CE,Etanol,6.97,6.41,7.88,7.5,5.72,86.14,222980,Médio
2022,7,2022-07-01,Nordeste,CE,GLP,7.5,6.9,8.47,3.47,3.84,68.44,84278,Crítico
2022,7,2022-07-01,Nordeste,MA,Diesel,3.4,3.13,3.85,-6.17,3.54,55.1,50160,Crítico
2022,7,2022-07-01,Nordeste,PB,Etanol,7.92,7.28,8.95,-3.07,3.67,91.3,106812,Alto
2022,7,2022-07-01,Centro-Oeste,DF,Etanol,6.08,5.59,6.87,4.49,5.52,45.32,174549,Crítico
2022,7,2022-07-01,Centro-Oeste,GO,GLP,7.73,7.11,8.73,-7.41,3.45,64.4,127159,Crítico
2022,7,2022-07-01,Centro-Oeste,GO,Etanol,3.03,2.79,3.43,4.1,2.77,59.31,17314,Médio
2022,7,2022-07-01,Centro-Oeste,MT,Etanol,6.62,6.09,7.48,-2.91,5.79,61.56,136833,Médio
2022,7,2022-07-01,Centro-Oeste,MS,Diesel,7.53,6.93,8.51,1.07,11.26,49.3,146031,Crítico
2022,7,2022-07-01,Sudeste,SP,Etanol,6.15,5.66,6.95,2.3,11.09,74.67,8089,Baixo
2022,7,2022-07-01,Sudeste,SP,GNV,5.67,5.22,6.41,-1.38,3.37,72.72,76659,Alto
2022,7,2022-07-01,Sudeste,SP,Etanol,7.9,7.26,8.92,-2.09,4.35,107.34,198178,Baixo
2022,7,2022-07-01,Sudeste,RJ,GLP,5.9,5.43,6.67,-0.69,7.14,96.86,238329,Crítico
2022,7,2022-07-01,Sudeste,RJ,GNV,4.12,3.79,4.65,3.37,3.87,69.54,133209,Médio
2022,7,2022-07-01,Sudeste,RJ,Etanol,3.26,3.0,3.69,0.22,11.68,87.79,164002,Alto
2022,7,2022-07-01,Sudeste,RJ,Etanol,3.73,3.43,4.22,-1.04,7.64,89.08,29072,Crítico
2022,7,2022-07-01,Sudeste,MG,GNV,6.44,5.92,7.27,0.69,4.8,67.58,242845,Médio
2022,7,2022-07-01,Sudeste,MG,Etanol,3.03,2.79,3.43,-1.37,7.26,89.78,240205,Alto
2022,7,2022-07-01,Sudeste,MG,Etanol,3.48,3.2,3.93,3.0,4.06,56.32,71693,Crítico
2022,7,2022-07-01,Sudeste,ES,Etanol,3.37,3.1,3.8,1.17,4.39,67.09,20643,Crítico
2022,7,2022-07-01,Sudeste,ES,Gasolina,7.65,7.03,8.64,0.88,9.82,71.97,242642,Alto
2022,7,2022-07-01,Sudeste,ES,Gasolina,5.86,5.39,6.62,-5.95,8.73,73.7,165049,Baixo
2022,7,2022-07-01,Sul,PR,GLP,7.69,7.07,8.69,-6.49,7.97,94.28,147071,Médio
2022,7,2022-07-01,Sul,PR,GLP,6.74,6.2,7.62,2.54,7.72,84.53,218626,Alto
2022,7,2022-07-01,Sul,SC,Gasolina,3.91,3.6,4.42,0.69,9.72,71.19,20090,Baixo
2022,7,2022-07-01,Sul,SC,Gasolina,5.54,5.1,6.26,-5.88,9.11,73.74,41138,Médio
2022,7,2022-07-01,Sul,RS,GNV,3.03,2.79,3.43,-7.46,2.75,107.44,15326,Médio
2022,7,2022-07-01,Sul,RS,Gasolina,3.97,3.65,4.49,-2.74,3.5,73.48,56496,Baixo
2022,8,2022-08-01,Norte,AM,GLP,5.21,4.79,5.89,8.94,8.3,65.56,152738,Baixo
2022,8,2022-08-01,Norte,PA,GNV,6.86,6.31,7.75,-6.32,4.27,64.73,97955,Baixo
2022,8,2022-08-01,Norte,PA,Gasolina,3.94,3.62,4.45,2.68,10.71,97.18,111746,Crítico
2022,8,2022-08-01,Norte,RO,GNV,7.01,6.45,7.92,3.55,10.29,91.55,63582,Baixo
2022,8,2022-08-01,Norte,TO,Gasolina,7.2,6.62,8.13,1.39,7.41,49.75,95878,Médio
2022,8,2022-08-01,Nordeste,BA,GNV,5.53,5.09,6.25,2.21,5.91,68.64,183648,Baixo
2022,8,2022-08-01,Nordeste,BA,GNV,7.91,7.28,8.94,6.54,4.59,64.77,105850,Baixo
2022,8,2022-08-01,Nordeste,PE,GNV,6.86,6.31,7.76,0.16,3.9,69.32,53939,Alto
2022,8,2022-08-01,Nordeste,PE,Diesel,4.32,3.97,4.88,-0.21,5.27,50.84,90591,Alto
2022,8,2022-08-01,Nordeste,CE,Gasolina,3.07,2.82,3.47,0.78,11.14,49.55,193680,Alto
2022,8,2022-08-01,Nordeste,CE,Etanol,4.78,4.39,5.4,2.21,6.42,65.51,26293,Crítico
2022,8,2022-08-01,Nordeste,MA,Etanol,4.43,4.08,5.01,-3.45,10.39,79.5,105863,Crítico
2022,8,2022-08-01,Nordeste,PB,Gasolina,7.35,6.76,8.31,2.02,4.89,53.33,187969,Crítico
2022,8,2022-08-01,Centro-Oeste,DF,Gasolina,4.54,4.18,5.14,-2.12,2.15,49.83,77223,Baixo
2022,8,2022-08-01,Centro-Oeste,GO,Etanol,4.35,4.0,4.92,-2.15,2.52,97.58,52044,Médio
2022,8,2022-08-01,Centro-Oeste,GO,Diesel,6.29,5.78,7.1,-0.13,5.16,52.21,224692,Alto
2022,8,2022-08-01,Centro-Oeste,MT,Gasolina,6.57,6.05,7.43,6.46,11.84,71.41,40897,Baixo
2022,8,2022-08-01,Centro-Oeste,MS,Etanol,6.2,5.71,7.01,-2.19,8.45,49.24,8840,Alto
2022,8,2022-08-01,Sudeste,SP,GNV,3.25,2.99,3.67,1.08,6.26,65.8,21786,Crítico
2022,8,2022-08-01,Sudeste,SP,Etanol,6.84,6.3,7.73,-0.56,8.8,64.09,129983,Médio
2022,8,2022-08-01,Sudeste,SP,GNV,4.76,4.38,5.38,0.78,8.0,48.07,168175,Alto
2022,8,2022-08-01,Sudeste,RJ,GLP,3.9,3.58,4.4,-4.53,11.04,101.09,28606,Baixo
2022,8,2022-08-01,Sudeste,RJ,Gasolina,6.0,5.52,6.78,0.92,7.68,75.68,145412,Crítico
2022,8,2022-08-01,Sudeste,RJ,Diesel,3.31,3.04,3.74,-2.33,10.13,49.16,174824,Baixo
2022,8,2022-08-01,Sudeste,RJ,Etanol,5.49,5.05,6.2,-5.13,10.52,70.55,88892,Crítico
2022,8,2022-08-01,Sudeste,MG,Diesel,5.15,4.74,5.82,-1.29,5.29,74.93,103144,Baixo
2022,8,2022-08-01,Sudeste,MG,Etanol,4.04,3.71,4.56,-2.76,8.91,54.72,80614,Alto
2022,8,2022-08-01,Sudeste,MG,GLP,3.59,3.3,4.05,2.52,9.93,79.12,237541,Crítico
2022,8,2022-08-01,Sudeste,ES,Diesel,4.19,3.86,4.74,-0.15,3.81,46.9,229906,Baixo
2022,8,2022-08-01,Sudeste,ES,GLP,6.84,6.29,7.73,-2.01,2.62,75.8,162744,Crítico
2022,8,2022-08-01,Sudeste,ES,Diesel,6.01,5.53,6.79,5.36,2.22,55.98,226440,Baixo
2022,8,2022-08-01,Sul,PR,Etanol,4.36,4.01,4.92,-0.36,4.34,46.04,87401,Crítico
2022,8,2022-08-01,Sul,PR,Etanol,6.89,6.34,7.78,-5.08,2.28,109.8,205982,Alto
2022,8,2022-08-01,Sul,SC,Diesel,7.95,7.31,8.98,-3.06,4.55,59.54,75955,Alto
2022,8,2022-08-01,Sul,SC,Etanol,4.52,4.16,5.11,6.17,5.7,101.95,48105,Médio
2022,8,2022-08-01,Sul,RS,Gasolina,4.23,3.89,4.78,1.85,11.66,91.09,37149,Médio
2022,8,2022-08-01,Sul,RS,Etanol,5.14,4.73,5.81,-1.82,6.3,76.29,50825,Médio
2022,9,2022-09-01,Norte,AM,Etanol,5.54,5.1,6.26,0.38,7.07,100.25,79849,Médio
2022,9,2022-09-01,Norte,PA,Diesel,7.97,7.33,9.0,3.21,10.21,76.49,162972,Crítico
2022,9,2022-09-01,Norte,PA,GLP,4.35,4.0,4.92,-2.26,11.05,68.4,227060,Crítico
2022,9,2022-09-01,Norte,RO,Gasolina,3.47,3.19,3.92,-1.97,4.38,86.73,67052,Médio
2022,9,2022-09-01,Norte,TO,Gasolina,4.9,4.51,5.54,-4.95,3.74,63.98,82620,Baixo
2022,9,2022-09-01,Nordeste,BA,Gasolina,7.72,7.1,8.73,-3.41,5.92,84.58,174163,Alto
2022,9,2022-09-01,Nordeste,BA,Etanol,7.29,6.71,8.24,-3.95,8.95,87.11,205233,Alto
2022,9,2022-09-01,Nordeste,PE,Etanol,5.42,4.99,6.13,5.66,2.56,102.53,173952,Alto
2022,9,2022-09-01,Nordeste,PE,GNV,4.85,4.46,5.48,4.12,2.43,69.4,79225,Baixo
2022,9,2022-09-01,Nordeste,CE,Etanol,3.86,3.55,4.36,-3.76,10.51,50.33,19003,Alto
2022,9,2022-09-01,Nordeste,CE,Etanol,7.8,7.18,8.82,3.45,5.09,83.37,208984,Crítico
2022,9,2022-09-01,Nordeste,MA,Diesel,4.55,4.18,5.14,3.2,3.8,105.75,205136,Alto
2022,9,2022-09-01,Nordeste,PB,Gasolina,3.91,3.6,4.42,-1.82,4.97,79.56,208392,Médio
2022,9,2022-09-01,Centro-Oeste,DF,Gasolina,3.64,3.35,4.12,-0.93,4.81,103.71,53822,Baixo
2022,9,2022-09-01,Centro-Oeste,GO,Gasolina,5.69,5.23,6.43,5.12,6.48,45.37,59085,Médio
2022,9,2022-09-01,Centro-Oeste,GO,Diesel,5.57,5.12,6.29,2.63,4.4,62.68,47765,Baixo
2022,9,2022-09-01,Centro-Oeste,MT,GNV,4.47,4.11,5.05,1.33,10.84,81.24,106224,Médio
2022,9,2022-09-01,Centro-Oeste,MS,Diesel,4.01,3.69,4.54,-0.88,4.41,109.38,100898,Alto
2022,9,2022-09-01,Sudeste,SP,Diesel,7.97,7.33,9.01,0.13,6.45,79.91,222457,Baixo
2022,9,2022-09-01,Sudeste,SP,Gasolina,7.36,6.77,8.31,-2.53,2.44,80.52,166667,Alto
